-0.4 0.4
-0.4 0.4
-0.4 0.4
-0.125 0.65
-0.4 0.4
0.0 0.0
-0.4 0.4
-0.4 0.4
-0.4 0.4
-0.4 0.4
-0.4 0.4
0.25 0.3
-0.4 0.4
-0.4 0.4
-0.4 0.4
